,City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,Category
11001,Delhi,2017-02-12,138.41750000000002,235.83000000000004,56.97,0.38,19.9,31.11,314.04651162790697,Very Poor
11002,Delhi,2017-02-13,130.62,235.83000000000004,72.53999999999999,0.79,21.25,36.88,308.6744186046512,Very Poor
11003,Delhi,2017-02-14,138.41750000000002,235.83000000000004,72.53999999999999,0.87,21.87,35.28,314.04651162790697,Very Poor
11004,Delhi,2017-02-15,138.41750000000002,235.83000000000004,72.53999999999999,0.78,21.26,31.92,314.04651162790697,Very Poor
11005,Delhi,2017-02-16,138.41750000000002,235.83000000000004,72.53999999999999,0.72,21.02,31.57,314.04651162790697,Very Poor
11006,Delhi,2017-02-17,112.02,235.83000000000004,72.53999999999999,0.71,19.33,32.42,272.6896551724138,Poor
11007,Delhi,2017-02-18,107.13,235.83000000000004,71.98,0.66,19.29,30.24,255.6206896551724,Poor
11008,Delhi,2017-02-19,109.38,235.83000000000004,68.84,0.78,18.33,29.1,262.44827586206895,Poor
11009,Delhi,2017-02-20,126.74,235.83000000000004,67.45,1.06,23.96,35.07,305.6046511627907,Very Poor
11010,Delhi,2017-02-21,106.92,235.83000000000004,60.72,0.7,19.57,33.71,255.6206896551724,Poor
11011,Delhi,2017-02-22,93.03,235.83000000000004,65.62,0.8,19.84,38.35,207.82758620689654,Poor
11012,Delhi,2017-02-23,138.41750000000002,158.96,55.22,0.27,13.77,44.58,314.04651162790697,Very Poor
11013,Delhi,2017-02-24,138.41750000000002,104.82,42.2,0.0,6.64,55.11,314.04651162790697,Very Poor
11014,Delhi,2017-02-25,138.41750000000002,103.74,46.64,0.0,8.41,55.2,314.04651162790697,Very Poor
11015,Delhi,2017-02-26,138.41750000000002,198.09,59.34,0.41,17.55,31.79,314.04651162790697,Very Poor
11016,Delhi,2017-02-27,138.41750000000002,235.83000000000004,72.53999999999999,0.8,21.66,35.64,314.04651162790697,Very Poor
11017,Delhi,2017-02-28,138.41750000000002,235.83000000000004,72.53999999999999,1.42,28.15,38.79,314.04651162790697,Very Poor
11018,Delhi,2017-03-01,127.9,235.83000000000004,72.53999999999999,0.92,24.07,45.24,306.37209302325584,Very Poor
11019,Delhi,2017-03-02,114.68,235.83000000000004,69.08,0.47,23.53,35.22,282.9310344827586,Poor
11020,Delhi,2017-03-03,67.83,181.19,56.64,0.57,19.69,32.02,154.1543624161074,Moderate
11021,Delhi,2017-03-04,82.32,196.84,60.55,0.57,22.03,27.77,172.68965517241378,Moderate
11022,Delhi,2017-03-05,90.6,229.62,61.48,0.69,25.34,31.88,201.0,Poor
11023,Delhi,2017-03-06,91.6,235.83000000000004,64.99,0.76,26.91,30.68,204.41379310344828,Poor
11024,Delhi,2017-03-07,112.41,235.83000000000004,65.16,0.89,30.7,34.43,272.6896551724138,Poor
11025,Delhi,2017-03-08,134.4,224.36,49.88,0.43,24.14,35.35,310.9767441860465,Very Poor
11026,Delhi,2017-03-09,106.45,142.78,39.68,0.23,20.15,45.45,252.20689655172413,Poor
11027,Delhi,2017-03-10,68.88,106.39,33.32,0.21,17.93,47.51,128.31034482758622,Moderate
11028,Delhi,2017-03-11,37.49,110.65,32.0,0.25,19.4,47.14,107.64429530201342,Moderate
11029,Delhi,2017-03-12,64.42,169.87,32.11,0.26,20.11,42.82,146.84563758389262,Moderate
11030,Delhi,2017-03-13,74.58,182.79,27.78,0.24,19.33,34.2,155.48322147651007,Moderate
11031,Delhi,2017-03-14,102.46,235.83000000000004,34.28,0.4,22.37,34.99,238.55172413793105,Poor
11032,Delhi,2017-03-15,112.71,235.83000000000004,42.06,0.45,23.96,32.01,276.1034482758621,Poor
11033,Delhi,2017-03-16,125.8,235.83000000000004,42.18,0.52,23.59,31.9,304.83720930232556,Very Poor
11034,Delhi,2017-03-17,114.07,235.83000000000004,38.7,0.65,21.42,32.6,279.51724137931035,Poor
11035,Delhi,2017-03-18,96.39,235.83000000000004,46.65,0.6,22.29,33.42,218.0689655172414,Poor
11036,Delhi,2017-03-19,120.43,235.83000000000004,51.65,0.81,22.89,31.83,300.0,Poor
11037,Delhi,2017-03-20,121.21,235.83000000000004,49.53,0.77,22.25,30.92,301.0,Very Poor
11038,Delhi,2017-03-21,128.51,235.83000000000004,51.94,0.83,24.38,28.61,307.13953488372096,Very Poor
11039,Delhi,2017-03-22,120.88,235.83000000000004,69.31,0.58,28.88,20.88,301.0,Very Poor
11040,Delhi,2017-03-23,138.41750000000002,235.83000000000004,70.55,0.55,27.21,31.7,314.04651162790697,Very Poor
11041,Delhi,2017-03-24,138.41750000000002,235.83000000000004,72.53999999999999,0.68,22.09,19.74,314.04651162790697,Very Poor
11042,Delhi,2017-03-25,138.41750000000002,235.83000000000004,72.53999999999999,0.31,15.18,22.26,314.04651162790697,Very Poor
11043,Delhi,2017-03-26,118.34,235.83000000000004,72.53999999999999,0.31,14.85,23.14,293.17241379310343,Poor
11044,Delhi,2017-03-27,138.41750000000002,218.98,72.53999999999999,0.33,17.55,23.49,314.04651162790697,Very Poor
11045,Delhi,2017-03-28,138.41750000000002,235.83000000000004,72.53999999999999,0.42,18.24,18.81,314.04651162790697,Very Poor
11046,Delhi,2017-03-29,113.62,235.83000000000004,72.53999999999999,0.45,17.26,15.36,279.51724137931035,Poor
11047,Delhi,2017-03-30,69.44,204.22,72.53999999999999,0.37,23.72,14.88,169.43624161073825,Moderate
11048,Delhi,2017-03-31,91.19,235.83000000000004,72.53999999999999,0.41,20.48,22.61,201.0,Poor
11049,Delhi,2017-04-01,105.71,235.83000000000004,72.53999999999999,0.52,20.05,22.94,252.20689655172413,Poor
11050,Delhi,2017-04-02,83.36,210.86,72.53999999999999,0.42,19.33,34.73,176.10344827586206,Moderate
11051,Delhi,2017-04-03,70.62,192.27,72.53999999999999,0.37,24.03,32.92,161.46308724832215,Moderate
11052,Delhi,2017-04-04,84.4,234.82,72.53999999999999,0.39,24.14,31.95,190.03355704697987,Moderate
11053,Delhi,2017-04-05,47.67,207.72,64.65,0.32,19.75,29.86,172.09395973154363,Moderate
11054,Delhi,2017-04-06,62.44,235.83000000000004,67.13,0.3,17.21,30.66,190.6979865771812,Moderate
11055,Delhi,2017-04-07,138.41750000000002,235.83000000000004,72.53999999999999,0.35,27.69,35.44,314.04651162790697,Very Poor
11056,Delhi,2017-04-08,138.41750000000002,235.83000000000004,72.53999999999999,0.48,31.689999999999998,36.52,314.04651162790697,Very Poor
11057,Delhi,2017-04-09,68.88,190.42,68.1,0.27,22.78,52.48,160.13422818791946,Moderate
11058,Delhi,2017-04-10,129.15,235.83000000000004,72.06,0.29,21.85,54.89,307.13953488372096,Very Poor
11059,Delhi,2017-04-11,138.41750000000002,235.83000000000004,71.58,0.33,24.49,45.45,314.04651162790697,Very Poor
11060,Delhi,2017-04-12,107.69,235.83000000000004,61.17,0.64,31.689999999999998,33.49,259.0344827586207,Poor
11061,Delhi,2017-04-13,138.41750000000002,235.83000000000004,72.53999999999999,1.06,31.689999999999998,27.66,314.04651162790697,Very Poor
11062,Delhi,2017-04-14,138.41750000000002,235.83000000000004,72.53999999999999,1.1,31.689999999999998,43.31,314.04651162790697,Very Poor
11063,Delhi,2017-04-15,138.41750000000002,235.83000000000004,72.53999999999999,1.0,31.689999999999998,28.5,314.04651162790697,Very Poor
11064,Delhi,2017-04-16,138.41750000000002,235.83000000000004,72.53999999999999,1.12,31.689999999999998,40.1,314.04651162790697,Very Poor
11065,Delhi,2017-04-17,138.41750000000002,235.83000000000004,72.53999999999999,0.75,31.689999999999998,35.43,314.04651162790697,Very Poor
11066,Delhi,2017-04-18,138.41750000000002,235.83000000000004,72.53999999999999,0.4,31.689999999999998,28.65,314.04651162790697,Very Poor
11067,Delhi,2017-04-19,136.35,235.83000000000004,72.53999999999999,0.67,31.689999999999998,32.02,312.51162790697674,Very Poor
11068,Delhi,2017-04-20,138.41750000000002,235.83000000000004,72.53999999999999,0.9,31.689999999999998,49.2,314.04651162790697,Very Poor
11069,Delhi,2017-04-21,130.13,235.83000000000004,72.53999999999999,0.54,30.82,56.86,307.90697674418607,Very Poor
11070,Delhi,2017-04-22,110.54,235.83000000000004,72.53999999999999,0.0,14.45,44.44,269.2758620689655,Poor
11071,Delhi,2017-04-23,103.42,235.83000000000004,72.53999999999999,0.28,29.4,55.86,241.9655172413793,Poor
11072,Delhi,2017-04-24,99.09,235.83000000000004,61.32,1.09,31.689999999999998,42.6,228.31034482758622,Poor
11073,Delhi,2017-04-25,96.07,235.83000000000004,69.59,0.63,31.689999999999998,50.43,218.0689655172414,Poor
11074,Delhi,2017-04-26,72.31,189.5,72.53999999999999,0.63,29.27,38.6,160.13422818791946,Moderate
11075,Delhi,2017-04-27,93.14,235.83000000000004,72.53999999999999,0.72,31.689999999999998,41.04,207.82758620689654,Poor
11076,Delhi,2017-04-28,109.36,235.83000000000004,68.76,0.86,31.689999999999998,33.66,262.44827586206895,Poor
11077,Delhi,2017-04-29,126.74,235.83000000000004,72.53999999999999,1.1,31.689999999999998,40.95,305.6046511627907,Very Poor
11078,Delhi,2017-04-30,80.81,234.05,65.55,0.71,31.689999999999998,57.8,189.36912751677852,Moderate
11079,Delhi,2017-05-01,85.8,211.83,70.38,1.05,31.689999999999998,42.85,186.3448275862069,Moderate
11080,Delhi,2017-05-02,138.41750000000002,235.83000000000004,72.53999999999999,1.41,31.689999999999998,58.08,314.04651162790697,Very Poor
11081,Delhi,2017-05-03,138.41750000000002,235.83000000000004,72.53999999999999,1.06,31.689999999999998,43.78,314.04651162790697,Very Poor
11082,Delhi,2017-05-04,109.91,235.83000000000004,67.76,0.83,31.689999999999998,45.95,265.8620689655172,Poor
11083,Delhi,2017-05-05,138.41750000000002,235.83000000000004,72.53999999999999,0.99,31.689999999999998,50.69,314.04651162790697,Very Poor
11084,Delhi,2017-05-06,138.41750000000002,235.83000000000004,72.53999999999999,1.5,31.689999999999998,43.3,314.04651162790697,Very Poor
11085,Delhi,2017-05-07,138.41750000000002,235.83000000000004,72.53999999999999,2.08,31.689999999999998,42.33,314.04651162790697,Very Poor
11086,Delhi,2017-05-08,138.41750000000002,235.83000000000004,72.53999999999999,1.34,31.689999999999998,39.49,314.04651162790697,Very Poor
11087,Delhi,2017-05-09,109.76,235.83000000000004,65.21,0.64,31.689999999999998,43.99,265.8620689655172,Poor
11088,Delhi,2017-05-10,74.42,235.83000000000004,46.48,0.6,31.689999999999998,61.69,190.6979865771812,Moderate
11089,Delhi,2017-05-11,94.28,235.83000000000004,62.22,0.85,31.689999999999998,68.53,211.24137931034483,Poor
11090,Delhi,2017-05-12,138.41750000000002,235.83000000000004,70.84,0.89,31.689999999999998,66.7,314.04651162790697,Very Poor
11091,Delhi,2017-05-13,138.41750000000002,235.83000000000004,72.53999999999999,1.17,31.689999999999998,63.83,314.04651162790697,Very Poor
11092,Delhi,2017-05-14,121.76,235.83000000000004,70.37,0.89,31.689999999999998,41.08,301.7674418604651,Very Poor
11093,Delhi,2017-05-15,135.54,235.83000000000004,72.53999999999999,0.7,31.689999999999998,34.75,312.51162790697674,Very Poor
11094,Delhi,2017-05-16,123.21,235.83000000000004,54.83,0.57,31.689999999999998,52.5,302.5348837209302,Very Poor
11095,Delhi,2017-05-17,78.18,235.83000000000004,47.84,0.4,31.689999999999998,48.38,190.6979865771812,Moderate
11096,Delhi,2017-05-18,126.04,235.83000000000004,50.3,0.41,31.689999999999998,52.39,304.83720930232556,Very Poor
11097,Delhi,2017-05-19,138.41750000000002,235.83000000000004,58.93,0.71,31.689999999999998,45.33,314.04651162790697,Very Poor
11098,Delhi,2017-05-20,138.41750000000002,235.83000000000004,59.74,0.9,31.689999999999998,46.67,314.04651162790697,Very Poor
11099,Delhi,2017-05-21,138.41750000000002,235.83000000000004,52.38,0.88,31.689999999999998,49.89,314.04651162790697,Very Poor
11100,Delhi,2017-05-22,110.1,235.83000000000004,63.7,0.99,31.689999999999998,40.92,265.8620689655172,Poor
11101,Delhi,2017-05-23,118.43,235.83000000000004,72.53999999999999,0.89,31.689999999999998,39.59,293.17241379310343,Poor
11102,Delhi,2017-05-24,107.37,235.83000000000004,72.53999999999999,0.47,31.689999999999998,39.1,255.6206896551724,Poor
11103,Delhi,2017-05-25,113.9,222.88,65.71,0.56,31.689999999999998,30.8,279.51724137931035,Poor
11104,Delhi,2017-05-26,103.75,235.83000000000004,72.53999999999999,0.65,31.689999999999998,53.9,245.3793103448276,Poor
11105,Delhi,2017-05-27,69.88,235.83000000000004,50.12,0.53,31.689999999999998,53.22,190.6979865771812,Moderate
11106,Delhi,2017-05-28,40.33,150.34,45.6,0.49,31.5,57.01,133.5570469798658,Moderate
11107,Delhi,2017-05-29,48.95,150.23,55.2,0.54,26.99,49.0,133.5570469798658,Moderate
11108,Delhi,2017-05-30,63.27,174.62,64.11,0.5,26.15,54.23,150.16778523489933,Moderate
11109,Delhi,2017-05-31,56.38,137.62,69.98,0.83,21.94,50.95,125.58389261744966,Moderate
11110,Delhi,2017-06-01,95.23,235.83000000000004,72.53999999999999,1.08,23.0,65.67,214.6551724137931,Poor
11111,Delhi,2017-06-02,123.44,235.83000000000004,72.53999999999999,1.08,24.75,45.77,302.5348837209302,Very Poor
11112,Delhi,2017-06-03,122.2,235.83000000000004,72.53999999999999,1.1,23.23,42.56,301.7674418604651,Very Poor
11113,Delhi,2017-06-04,121.1,235.83000000000004,72.53999999999999,0.72,22.69,29.97,301.0,Very Poor
11114,Delhi,2017-06-05,71.89,235.83000000000004,64.07,0.56,18.63,20.67,190.6979865771812,Moderate
11115,Delhi,2017-06-06,80.37,235.83000000000004,57.63,0.56,16.51,26.41,190.6979865771812,Moderate
11116,Delhi,2017-06-07,40.87,233.62,70.77,0.29,23.51,39.61,189.36912751677852,Moderate
11117,Delhi,2017-06-08,41.83,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11118,Delhi,2017-06-09,66.73,235.83000000000004,72.53999999999999,0.0,14.45,44.44,190.6979865771812,Moderate
11119,Delhi,2017-06-10,64.63,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11120,Delhi,2017-06-11,43.02,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11121,Delhi,2017-06-12,57.4,166.25,72.53999999999999,0.0,14.45,44.44,144.18791946308724,Moderate
11122,Delhi,2017-06-13,48.6,235.83000000000004,72.53999999999999,0.0,14.45,44.44,190.6979865771812,Moderate
11123,Delhi,2017-06-14,62.0,235.83000000000004,72.53999999999999,0.0,14.45,44.44,190.6979865771812,Moderate
11124,Delhi,2017-06-15,80.14,205.5,72.53999999999999,0.0,14.45,44.44,170.76510067114094,Moderate
11125,Delhi,2017-06-16,51.6,124.35,72.53999999999999,0.0,14.45,44.44,116.28187919463087,Moderate
11126,Delhi,2017-06-17,41.96,87.16,70.93,0.0,14.45,44.44,88.6923076923077,Satisfactory
11127,Delhi,2017-06-18,65.19,218.93,56.65,0.0,14.45,44.44,179.40268456375838,Moderate
11128,Delhi,2017-06-19,60.9,228.2,36.63,0.0,14.45,44.44,185.38255033557047,Moderate
11129,Delhi,2017-06-20,35.1,88.82,72.53999999999999,0.0,14.45,44.44,91.2051282051282,Satisfactory
11130,Delhi,2017-06-21,58.27,87.74,63.2,0.0,14.45,44.44,96.62068965517241,Satisfactory
11131,Delhi,2017-06-22,61.93,124.6,36.35,0.0,14.45,44.44,116.94630872483222,Moderate
11132,Delhi,2017-06-23,44.08,160.22,72.53999999999999,0.0,14.45,44.44,140.2013422818792,Moderate
11133,Delhi,2017-06-24,63.62,235.83000000000004,72.53999999999999,0.0,14.45,44.44,190.6979865771812,Moderate
11134,Delhi,2017-06-25,76.1,235.83000000000004,71.42,0.0,14.45,44.44,190.6979865771812,Moderate
11135,Delhi,2017-06-26,51.52,235.83000000000004,53.97,0.0,14.45,44.44,190.6979865771812,Moderate
11136,Delhi,2017-06-27,36.62,235.83000000000004,54.02,0.0,14.45,44.44,190.6979865771812,Moderate
11137,Delhi,2017-06-28,29.83,128.18,58.02,0.0,14.45,44.44,118.93959731543625,Moderate
11138,Delhi,2017-06-29,22.98,103.8,35.01,0.0,14.45,44.44,102.99328859060402,Moderate
11139,Delhi,2017-06-30,25.83,90.41,32.97,0.0,14.45,44.44,90.0,Satisfactory
11140,Delhi,2017-07-01,43.35,224.62,17.4,0.0,14.45,44.44,183.38926174496646,Moderate
11141,Delhi,2017-07-02,20.52,223.56,11.37,0.0,14.45,44.44,182.72483221476512,Moderate
11142,Delhi,2017-07-03,46.71,235.83000000000004,20.06,0.0,14.45,44.44,190.6979865771812,Moderate
11143,Delhi,2017-07-04,116.12,216.73000000000002,19.37,0.0,14.45,44.44,286.34482758620686,Poor
11144,Delhi,2017-07-05,50.81,216.73000000000002,14.86,0.0,14.45,44.44,178.0738255033557,Moderate
11145,Delhi,2017-07-06,47.17,216.73000000000002,18.32,0.0,14.45,44.44,178.0738255033557,Moderate
11146,Delhi,2017-07-07,41.42,216.73000000000002,18.21,0.0,14.45,44.44,178.0738255033557,Moderate
11147,Delhi,2017-07-08,45.31,216.73000000000002,23.52,0.0,14.45,44.44,178.0738255033557,Moderate
11148,Delhi,2017-07-09,58.46,216.73000000000002,21.16,0.0,14.45,44.44,178.0738255033557,Moderate
11149,Delhi,2017-07-10,41.92,216.73000000000002,18.81,0.0,14.45,44.44,178.0738255033557,Moderate
11150,Delhi,2017-07-11,33.04,216.73000000000002,21.44,0.0,14.45,44.44,178.0738255033557,Moderate
11151,Delhi,2017-07-12,22.35,216.73000000000002,19.98,0.0,14.45,44.44,178.0738255033557,Moderate
11152,Delhi,2017-07-13,22.44,216.73000000000002,21.59,0.0,14.45,44.44,178.0738255033557,Moderate
11153,Delhi,2017-07-14,30.35,216.73000000000002,38.36,0.0,14.45,44.44,178.0738255033557,Moderate
11154,Delhi,2017-07-15,32.02,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11155,Delhi,2017-07-16,38.77,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11156,Delhi,2017-07-17,33.56,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11157,Delhi,2017-07-18,37.67,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11158,Delhi,2017-07-19,55.96,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11159,Delhi,2017-07-20,28.88,216.73000000000002,61.54,0.0,14.45,44.44,178.0738255033557,Moderate
11160,Delhi,2017-07-21,23.12,216.73000000000002,23.67,0.0,14.45,44.44,178.0738255033557,Moderate
11161,Delhi,2017-07-22,18.54,216.73000000000002,19.9,0.0,14.45,44.44,178.0738255033557,Moderate
11162,Delhi,2017-07-23,22.65,216.73000000000002,18.22,0.0,14.45,44.44,178.0738255033557,Moderate
11163,Delhi,2017-07-24,17.52,216.73000000000002,19.95,0.0,14.45,44.44,178.0738255033557,Moderate
11164,Delhi,2017-07-25,22.17,216.73000000000002,18.1,0.0,14.45,44.44,178.0738255033557,Moderate
11165,Delhi,2017-07-26,20.17,216.73000000000002,21.95,0.0,14.45,44.44,178.0738255033557,Moderate
11166,Delhi,2017-07-27,24.42,216.73000000000002,25.33,0.0,14.45,44.44,178.0738255033557,Moderate
11167,Delhi,2017-07-28,25.71,216.73000000000002,24.07,0.0,14.45,44.44,178.0738255033557,Moderate
11168,Delhi,2017-07-29,27.25,216.73000000000002,22.87,0.0,14.45,44.44,178.0738255033557,Moderate
11169,Delhi,2017-07-30,10.88,216.73000000000002,20.58,0.0,14.45,44.44,178.0738255033557,Moderate
11170,Delhi,2017-07-31,17.1,216.73000000000002,26.19,0.0,14.45,44.44,178.0738255033557,Moderate
11171,Delhi,2017-08-01,17.24,216.73000000000002,23.4,0.0,14.45,44.44,178.0738255033557,Moderate
11172,Delhi,2017-08-02,27.56,216.73000000000002,26.54,0.0,14.45,44.44,178.0738255033557,Moderate
11173,Delhi,2017-08-03,27.29,216.73000000000002,29.16,0.0,14.45,44.44,178.0738255033557,Moderate
11174,Delhi,2017-08-04,42.65,216.73000000000002,33.74,0.0,14.45,44.44,178.0738255033557,Moderate
11175,Delhi,2017-08-05,53.69,216.73000000000002,42.98,0.0,14.45,44.44,178.0738255033557,Moderate
11176,Delhi,2017-08-06,61.44,216.73000000000002,41.75,0.0,14.45,44.44,178.0738255033557,Moderate
11177,Delhi,2017-08-07,57.42,216.73000000000002,32.2,0.0,14.45,44.44,178.0738255033557,Moderate
11178,Delhi,2017-08-08,36.58,216.73000000000002,29.91,0.0,14.45,44.44,178.0738255033557,Moderate
11179,Delhi,2017-08-09,50.42,216.73000000000002,48.7,0.0,14.45,44.44,178.0738255033557,Moderate
11180,Delhi,2017-08-10,48.6,216.73000000000002,64.0,0.0,14.45,44.44,178.0738255033557,Moderate
11181,Delhi,2017-08-11,21.83,216.73000000000002,35.39,0.0,14.45,44.44,178.0738255033557,Moderate
11182,Delhi,2017-08-12,94.62,216.73000000000002,47.15,0.0,14.45,44.44,214.6551724137931,Poor
11183,Delhi,2017-08-13,94.62,216.73000000000002,47.15,0.0,14.45,44.44,214.6551724137931,Poor
11184,Delhi,2017-08-14,26.54,216.73000000000002,72.53999999999999,0.0,14.45,44.44,178.0738255033557,Moderate
11185,Delhi,2017-08-15,30.12,216.73000000000002,49.91,0.0,14.45,44.44,178.0738255033557,Moderate
11186,Delhi,2017-08-16,35.23,216.73000000000002,64.66,0.0,14.45,44.44,178.0738255033557,Moderate
11187,Delhi,2017-08-17,39.6,216.73000000000002,68.78,0.0,14.45,44.44,178.0738255033557,Moderate
11188,Delhi,2017-08-18,46.25,216.73000000000002,60.15,0.0,14.45,44.44,178.0738255033557,Moderate
11189,Delhi,2017-08-19,35.48,216.73000000000002,39.67,0.0,14.45,44.44,178.0738255033557,Moderate
11190,Delhi,2017-08-20,22.15,216.73000000000002,30.28,0.0,14.45,44.44,178.0738255033557,Moderate
11191,Delhi,2017-08-21,25.5,216.73000000000002,24.42,0.0,14.45,44.44,178.0738255033557,Moderate
11192,Delhi,2017-08-22,46.0,216.73000000000002,38.7,0.0,14.45,44.44,178.0738255033557,Moderate
11193,Delhi,2017-08-23,36.54,216.73000000000002,43.43,0.0,14.45,44.44,178.0738255033557,Moderate
11194,Delhi,2017-08-24,47.79,216.73000000000002,45.26,0.0,14.45,44.44,178.0738255033557,Moderate
11195,Delhi,2017-08-25,51.33,216.73000000000002,39.3,0.0,14.45,44.44,178.0738255033557,Moderate
